,time,code,open,high,low,close,volume,option_code,type,maturity_date,strike,strike price,time_to_mature,date,spot price,black vol,sabr vol,delta,vega,theta,gamma,riskfree rate
1005,2022-07-25 14:50:00,10004305.SH,0.0767,0.0772,0.0738,0.0772,2744.0,510300C2207M04200,C,2022-07-27 15:30:00,4.2,4.2,0.016166666666666666,2022-07-25,4.271,0.11447543141365414,0.14039116980403119,0.7890872224525225,0.12887279110529448,0.02761152329000538,4.334754777346461,-0.008423409517559387
1006,2022-07-25 14:50:00,10004306.SH,0.0145,0.0146,0.0137,0.0143,5559.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.016166666666666666,2022-07-25,4.271,0.11631420176238294,0.12219530978602561,0.2771713372151652,0.19716988863827112,0.035354227878592326,4.755751348284321,-0.008423409517559387
1007,2022-07-25 14:50:00,10004314.SH,0.0076,0.008,0.0071,0.0071,3238.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.016166666666666666,2022-07-25,4.271,0.1441055025654489,0.14039116980403119,-0.21091277802032238,0.1288727914383614,0.027611523123471926,4.334532732741536,-0.008423409517559387
1008,2022-07-25 14:50:00,10004315.SH,0.0451,0.0468,0.044,0.044,5721.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.016166666666666666,2022-07-25,4.271,0.13356714846727408,0.12219530978602561,-0.7228286629246128,0.1971698884162265,0.03535422798961463,4.755751348284321,-0.008423409517559387
1009,2022-07-25 14:55:00,10004306.SH,0.0145,0.0149,0.0142,0.0145,6914.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.016083333333333335,2022-07-25,4.272,0.11591459191405297,0.12279930978029206,0.29702271375775524,0.20061986527597497,0.059157429954659335,4.980904577678302,-0.010497648528771015
1010,2022-07-25 14:55:00,10004314.SH,0.0071,0.0076,0.0069,0.007,5244.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.016083333333333335,2022-07-25,4.272,0.14495775263458233,0.14062999673628962,-0.19669081702256008,0.12851157227267151,0.04473342662958402,4.005795695150027,-0.010497648528771015
1011,2022-07-25 14:55:00,10004315.SH,0.044,0.0445,0.0425,0.0438,3923.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.016083333333333335,2022-07-25,4.272,0.13599689155980704,0.12279930978029206,-0.7029772866040673,0.20061986516495267,0.05915743028772624,4.980904577678302,-0.010497648528771015
1012,2022-07-25 14:55:00,10004316.SH,0.1293,0.1304,0.1278,0.1302,888.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.016083333333333335,2022-07-25,4.272,0.18182040477687125,0.14355643273569582,-0.9574638593079499,0.052260042071594626,0.020974023406949982,0.99298347322474,-0.010497648528771015
1013,2022-07-25 15:00:00,10004306.SH,0.0145,0.0146,0.0137,0.014,4161.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.016,2022-07-25,4.271,0.1154533838862087,0.12231282144989529,0.27505950428441395,0.19672167383966155,0.03986509067299693,4.75397499144492,-0.012176617450837837
1014,2022-07-25 15:00:00,10004314.SH,0.007,0.0075,0.007,0.0071,1652.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.016,2022-07-25,4.271,0.14481844968305066,0.14113085899601235,-0.21195314831023992,0.12901202323112315,0.030884395041397283,4.34663416370995,-0.012176617450837837
1015,2022-07-25 15:00:00,10004315.SH,0.0437,0.0446,0.0433,0.0443,3494.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.016,2022-07-25,4.271,0.13565005985061407,0.12231282144989529,-0.7249404960774086,0.19672167383966155,0.039865090561974625,4.75441908065477,-0.012176617450837837
1016,2022-07-26 09:35:00,10004306.SH,0.0157,0.0199,0.0156,0.0171,18319.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015916666666666666,2022-07-26,4.288,0.09911312736950804,0.10933673118010871,0.3593064442641847,0.21522633120163448,0.049068451857259276,6.168177080212445,-0.01704466238840896
1017,2022-07-26 09:35:00,10004314.SH,0.0062,0.0062,0.0031,0.004,3947.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.015916666666666666,2022-07-26,4.288,0.13884514611654528,0.13457574042589016,-0.13797548120697556,0.09446937607182626,0.02754932212911676,3.5356162442212735,-0.01704466238840896
1018,2022-07-26 09:35:00,10004315.SH,0.0366,0.0366,0.025,0.0316,15984.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015916666666666666,2022-07-26,4.288,0.12364329415705569,0.10933673118010871,-0.640693555764571,0.21522633097958987,0.049068452190326184,6.16795503560752,-0.01704466238840896
1019,2022-07-26 09:35:00,10004316.SH,0.1185,0.1185,0.1051,0.1142,3958.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.015916666666666666,2022-07-26,4.288,0.16511954291761066,0.12337563829652518,-0.9640731417626114,0.04910731510321398,0.015513705875491723,0.9547918011776346,-0.01704466238840896
1020,2022-07-26 09:40:00,10004306.SH,0.0171,0.0188,0.016,0.0162,7632.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015833333333333335,2022-07-26,4.287,0.09718083336032547,0.10441062926933567,0.30078627677454506,0.2019286002852283,0.03610413612520347,5.970335337224242,-0.016572964884403175
1021,2022-07-26 09:40:00,10004314.SH,0.004,0.0042,0.0035,0.004,3789.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.015833333333333335,2022-07-26,4.287,0.13811028057107108,0.13751594512336904,-0.17053362377783543,0.09349770896394105,0.023320099407087014,4.5352610555937645,-0.016572964884403175
1022,2022-07-26 09:40:00,10004315.SH,0.0314,0.0321,0.0281,0.0302,9802.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015833333333333335,2022-07-26,4.287,0.11474076513664307,0.10441062926933567,-0.6992137235872775,0.2019286002852283,0.03610413590315886,5.970779426434092,-0.016572964884403175
1023,2022-07-26 09:45:00,10004306.SH,0.0162,0.0166,0.0124,0.0146,9644.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.01575,2022-07-26,4.282,0.0995563959549768,0.10245140098054177,0.2727147182524092,0.1920632146656942,0.02836965817820669,5.697886606981228,-0.00971413426110267
1024,2022-07-26 09:45:00,10004314.SH,0.004,0.0049,0.0038,0.004,1880.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.01575,2022-07-26,4.282,0.13298876453784264,0.13265751386292388,-0.1740899456259548,0.09355380520270629,0.019162280096018947,4.739431069822331,-0.00971413426110267
1025,2022-07-26 09:45:00,10004315.SH,0.0302,0.0368,0.0301,0.0314,9164.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.01575,2022-07-26,4.282,0.10685015904587818,0.10245140098054177,-0.7272852817763464,0.1920632146656942,0.028369658400251296,5.696776383956603,-0.00971413426110267
1026,2022-07-26 09:50:00,10004305.SH,0.0865,0.0881,0.0803,0.083,4159.0,510300C2207M04200,C,2022-07-27 15:30:00,4.2,4.2,0.015666666666666666,2022-07-26,4.277,0.12161729880471897,0.13165312660194453,0.8043039758653947,0.09562381064753822,0.014863068997783557,5.302425165609748,-0.0003470807112312915
1027,2022-07-26 09:50:00,10004306.SH,0.0146,0.0152,0.012,0.0128,7371.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015666666666666666,2022-07-26,4.277,0.10015525066783826,0.10077581702411015,0.23073737787093762,0.177203732354414,0.01931800897025937,5.17585974080248,-0.0003470807112312915
1028,2022-07-26 09:50:00,10004314.SH,0.0038,0.0043,0.0035,0.0042,1436.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.015666666666666666,2022-07-26,4.277,0.12964515496046944,0.13165312660194453,-0.19569602460745017,0.09562381086958283,0.014863069330850465,5.302203121004823,-0.0003470807112312915
1029,2022-07-26 09:50:00,10004315.SH,0.0318,0.0351,0.03,0.0333,6150.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015666666666666666,2022-07-26,4.277,0.10112698595323859,0.10077581702411015,-0.769262622490885,0.1772037325764586,0.019318008748214766,5.1736392947532295,-0.0003470807112312915
1030,2022-07-26 09:55:00,10004306.SH,0.0128,0.0134,0.0121,0.0125,5225.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015583333333333333,2022-07-26,4.278,0.09715097583055202,0.10117099371398833,0.25708735951202044,0.19413065699414034,0.0381956762884883,5.553113524570108,0.0009162723218643915
1031,2022-07-26 09:55:00,10004314.SH,0.0042,0.0045,0.0039,0.0042,1647.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.015583333333333333,2022-07-26,4.278,0.1311021780663791,0.13113609733723003,-0.1772815371725578,0.09904198317034485,0.02831438494776961,4.761857574919759,0.0009162723218643915
1032,2022-07-26 09:55:00,10004315.SH,0.0335,0.035,0.0321,0.0341,5548.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015583333333333333,2022-07-26,4.278,0.10850698053100329,0.10117099371398833,-0.7429126407387798,0.19413065732720725,0.0381956763995106,5.552891479965183,0.0009162723218643915
1033,2022-07-26 10:00:00,10004306.SH,0.0125,0.0136,0.0114,0.0132,6028.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.0155,2022-07-26,4.282,0.09357126073133806,0.09920619470229486,0.2878095466396502,0.20217811091960414,0.046667266384581296,6.112887973586112,-0.00046722639307726535
1034,2022-07-26 10:00:00,10004314.SH,0.0044,0.0046,0.0035,0.0035,1231.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.0155,2022-07-26,4.282,0.12901774345675732,0.1302557147697473,-0.15513300077873993,0.09246887200387022,0.031476555500953296,4.335865000371086,-0.00046722639307726535
1035,2022-07-26 10:00:00,10004315.SH,0.0343,0.0369,0.0308,0.0316,6276.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.0155,2022-07-26,4.282,0.10855388604834888,0.09920619470229486,-0.7121904532780832,0.20217811114164874,0.04666726605151439,6.112443884376262,-0.00046722639307726535
1036,2022-07-26 10:05:00,10004306.SH,0.0132,0.0147,0.0127,0.0136,6100.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015416666666666667,2022-07-26,4.285,0.09006518025340125,0.09850694710773514,0.3658052045718563,0.2107710681542585,0.08081320257424807,7.065015239504646,-0.005803191631378074
1037,2022-07-26 10:05:00,10004314.SH,0.0037,0.0038,0.003,0.0033,2040.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.015416666666666667,2022-07-26,4.285,0.13048512120283035,0.1272473448439293,-0.11086422149753083,0.08614078625401866,0.0470923722240002,2.97012414662845,-0.005803191631378074
1038,2022-07-26 10:05:00,10004315.SH,0.0316,0.0324,0.0282,0.0304,6486.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015416666666666667,2022-07-26,4.285,0.11157201268587233,0.09850694710773514,-0.6341947953458771,0.2107710683763031,0.08081320235220346,7.063682971875096,-0.005803191631378074
1039,2022-07-26 10:05:00,10004316.SH,0.1176,0.1196,0.1135,0.1169,1849.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.015416666666666667,2022-07-26,4.285,0.16736004095362644,0.13454516842196393,-0.948594284455595,0.05404983483003889,0.033357165918346254,1.3633538742396922,-0.005803191631378074
1040,2022-07-26 10:10:00,10004306.SH,0.0132,0.0166,0.0129,0.0164,6293.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015333333333333332,2022-07-26,4.294,0.08497310551977498,0.09236330812794057,0.4477261063007276,0.2091271871229594,2.147937383512044e-05,8.05466804365551,-0.01192060330005572
1041,2022-07-26 10:10:00,10004315.SH,0.0304,0.031,0.024,0.0248,8406.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015333333333333332,2022-07-26,4.294,0.10875891040688371,0.09236330812794057,-0.5522738939500726,0.20912718756704862,2.147926281281798e-05,8.054445999050586,-0.01192060330005572
1042,2022-07-26 10:10:00,10004316.SH,0.1165,0.1182,0.1075,0.1085,2178.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.015333333333333332,2022-07-26,4.294,0.16345710398904006,0.0924563246812853,-0.9837949872526508,0.021341814093744915,2.305711177541525e-06,0.8251177519014163,-0.01192060330005572
1043,2022-07-26 10:15:00,10004306.SH,0.0163,0.0196,0.0163,0.0188,11528.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.01525,2022-07-26,4.302,0.10181443485063355,0.09168376376354691,0.5086095440365312,173.08496310297627,-2.0154570243846592,8.189449118845005,-0.018683120763924997
1044,2022-07-26 10:15:00,10004315.SH,0.0248,0.025,0.0193,0.0198,11802.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.01525,2022-07-26,4.302,0.10401932924364482,0.09168376376354691,-0.4913904563252913,173.08496310342036,-2.0154570243846592,8.188116851215455,-0.018683120763924997
1045,2022-07-26 10:15:00,10004316.SH,0.1082,0.1082,0.1002,0.1016,3811.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.01525,2022-07-26,4.302,0.1641801845368538,0.09637568652533646,-0.18431584702938153,1.342188287623003,-0.7829163632955272,-1575304.2230670645,-0.018683120763924997
1046,2022-07-26 10:20:00,10004306.SH,0.0186,0.0208,0.0172,0.0202,14665.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015166666666666667,2022-07-26,4.304,0.10034210807914273,0.09147665780177257,0.5210593609916714,0.20515397802789437,-4.1166181574681104e-05,8.215650382226158,-0.02169151291941036
1047,2022-07-26 10:20:00,10004315.SH,0.0198,0.0221,0.0174,0.0184,6418.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015166666666666667,2022-07-26,4.304,0.10195585183549902,0.09147665780177257,-0.4789406393701512,0.20515397780584976,-4.116640361928603e-05,8.216094471436008,-0.02169151291941036
1048,2022-07-26 10:20:00,10004316.SH,0.1019,0.1049,0.096,0.0977,4724.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.015166666666666667,2022-07-26,4.304,0.1452160947193429,0.09095079665974924,-0.977218721498474,0.02828726275438953,-2.55351295663786e-06,1.1075584893660562,-0.02169151291941036
1049,2022-07-26 10:25:00,10004306.SH,0.0202,0.021,0.0178,0.0202,9637.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015083333333333334,2022-07-26,4.304,0.10063155584530174,0.09182792275163319,0.5194743144532055,0.2041907585237368,-5.6589177788168854e-05,8.211653579337508,-0.02475189099338427
1050,2022-07-26 10:25:00,10004315.SH,0.0186,0.0209,0.017,0.0186,9399.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015083333333333334,2022-07-26,4.304,0.103162228314571,0.09182792275163319,-0.4805256856865725,0.2041907585237368,-5.6589177788168854e-05,8.212541757757208,-0.02475189099338427
1051,2022-07-26 10:25:00,10004316.SH,0.0978,0.102,0.0963,0.0969,3829.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.015083333333333334,2022-07-26,4.304,0.1374427137747994,0.09129951871563062,-0.9773159383996699,0.028046061917308407,-4.229949723821846e-06,1.1031175972675555,-0.02475189099338427
1052,2022-07-26 10:30:00,10004306.SH,0.0197,0.0205,0.0192,0.02,7774.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.015,2022-07-26,4.304,0.10092337700301379,0.09420323449714728,0.5167627272761877,0.2042125213375101,-7.903078191873192e-05,8.028244735669432,-0.0294104526239024
1053,2022-07-26 10:30:00,10004315.SH,0.0186,0.0201,0.018,0.0191,5675.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.015,2022-07-26,4.304,0.10581369863910152,0.09420323449714728,-0.4832372733076795,0.2042125213375101,-7.903100396333684e-05,8.029132914089132,-0.0294104526239024
1054,2022-07-26 10:30:00,10004316.SH,0.0987,0.1009,0.0967,0.0992,2781.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.015,2022-07-26,4.304,0.15942267277014358,0.09367873560183254,-0.9750923628537578,0.030319334154427224,-7.311040661761581e-06,1.1661782650662644,-0.0294104526239024
1055,2022-07-26 10:35:00,10004306.SH,0.02,0.0211,0.0175,0.0179,7786.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014916666666666667,2022-07-26,4.299,0.08168079198399204,0.09241735801701499,0.4750959599064686,0.20498344777131194,-9.050649119046739e-05,8.204992241189757,-0.03132134181810566
1056,2022-07-26 10:35:00,10004315.SH,0.0189,0.0215,0.0175,0.0214,6401.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014916666666666667,2022-07-26,4.299,0.10587809362770535,0.09241735801701499,-0.524904040455354,0.20498344777131194,-9.050649119046739e-05,8.205436330399607,-0.03132134181810566
1057,2022-07-26 10:35:00,10004316.SH,0.0984,0.1038,0.0962,0.1038,2832.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.014916666666666667,2022-07-26,4.299,0.16211030612855604,0.0919028975531778,-0.9826156892600579,0.022479574202094454,-6.368239269249898e-06,0.879296635503124,-0.03132134181810566
1058,2022-07-26 10:40:00,10004306.SH,0.0177,0.021,0.0177,0.0192,3298.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014833333333333334,2022-07-26,4.303,0.10240668455336903,0.09325192975140888,0.5060613379459511,0.20342576445564475,-0.00010847345244258122,8.163691944673701,-0.03508731090229429
1059,2022-07-26 10:40:00,10004315.SH,0.0214,0.0215,0.0181,0.0194,2858.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014833333333333334,2022-07-26,4.303,0.10560194854833611,0.09325192975140888,-0.4939386624158715,0.20342576467768936,-0.00010847345244258122,8.16235967704415,-0.03508731090229429
1060,2022-07-26 10:40:00,10004316.SH,0.1036,0.1036,0.0969,0.1002,1220.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.014833333333333334,2022-07-26,4.303,0.16128810339692154,0.09272959244935831,-0.9783281234021501,0.026848028689130388,-9.57545154278705e-06,1.0533796057643485,-0.03508731090229429
1061,2022-07-26 10:45:00,10004306.SH,0.0192,0.0219,0.0192,0.0209,6144.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.01475,2022-07-26,4.304,0.08368197112493604,0.08976415098497939,0.5170883989880082,0.2041102320493593,-9.105716181068146e-05,8.493206138382448,-0.030907549398522784
1062,2022-07-26 10:45:00,10004315.SH,0.0194,0.0194,0.017,0.0178,4222.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.01475,2022-07-26,4.304,0.10032734344358246,0.08976415098497939,-0.4829116011517698,0.2041102318273147,-9.105760589989131e-05,8.493206138382448,-0.030907549398522784
1063,2022-07-26 10:50:00,10004306.SH,0.0209,0.0222,0.0184,0.0217,5688.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014666666666666666,2022-07-26,4.306,0.0822876640152208,0.09103766320671143,0.5348835170337907,0.20296219349624778,-7.97748533898357e-05,8.376410676191881,-0.028848038021895707
1064,2022-07-26 10:50:00,10004315.SH,0.0177,0.0201,0.0165,0.017,5977.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014666666666666666,2022-07-26,4.306,0.10097561125550159,0.09103766320671143,-0.4651164832170096,0.20296219349624778,-7.977496441213816e-05,8.377076810006656,-0.028848038021895707
1065,2022-07-26 10:55:00,10004306.SH,0.0218,0.0222,0.019,0.0199,4458.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014583333333333334,2022-07-26,4.302,0.0847424401725328,0.09001401461430668,0.5034484913402082,0.203093950990052,-5.926925616961398e-05,8.546052754354605,-0.024991918183930623
1066,2022-07-26 10:55:00,10004315.SH,0.0168,0.0196,0.0161,0.0185,3576.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014583333333333334,2022-07-26,4.302,0.09981148066496563,0.09001401461430668,-0.4965515090216144,0.203093950990052,-5.926947821421891e-05,8.546496843564455,-0.024991918183930623
1067,2022-07-26 11:00:00,10004306.SH,0.0198,0.0198,0.0164,0.0166,5662.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.0145,2022-07-26,4.297,0.08163417625924009,0.09063283645063433,0.46168315170902474,0.20084766094718987,-5.076528086789267e-05,8.462563982902793,-0.02384223571565927
1068,2022-07-26 11:00:00,10004315.SH,0.0182,0.0209,0.0182,0.0208,3953.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.0145,2022-07-26,4.297,0.09952617874697454,0.09063283645063433,-0.5383168484307532,0.20084766094718987,-5.076494780098528e-05,8.464340339742193,-0.02384223571565927
1069,2022-07-26 11:05:00,10004306.SH,0.0169,0.0174,0.0152,0.0166,5297.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014416666666666666,2022-07-26,4.298,0.09733844003662837,0.08839896750468726,0.46983038437531377,0.2007604456011336,-4.7731818497709355e-05,8.71835936777643,-0.02294473656860586
1070,2022-07-26 11:05:00,10004315.SH,0.0206,0.0218,0.0195,0.0198,4755.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014416666666666666,2022-07-26,4.298,0.09733844003662837,0.08839896750468726,-0.5301696157644642,0.2007604456011336,-4.773204054231428e-05,8.71835936777643,-0.02294473656860586
1071,2022-07-26 11:10:00,10004306.SH,0.0168,0.0185,0.0163,0.0165,3611.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014333333333333333,2022-07-26,4.299,0.09558819610391406,0.08607051292503437,0.4779661744169772,0.2010074160452291,-4.938427444756144e-05,8.992362410253918,-0.02289804607201685
1072,2022-07-26 11:10:00,10004315.SH,0.0197,0.0201,0.0175,0.0189,3608.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014333333333333333,2022-07-26,4.299,0.09558819610391406,0.08607051292503437,-0.5220338257228008,0.2010074160452291,-4.938405240295651e-05,8.992362410253918,-0.02289804607201685
1073,2022-07-26 11:10:00,10004316.SH,0.1024,0.1028,0.0991,0.1025,1195.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.014333333333333333,2022-07-26,4.299,0.15172866205329458,0.0855598239413377,-0.9892752803608573,0.01454199693995406,-1.7754686609805503e-06,0.6323830348264892,-0.02289804607201685
1074,2022-07-26 11:15:00,10004306.SH,0.0169,0.0216,0.0164,0.0209,6736.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.01425,2022-07-26,4.308,0.09656707651077814,0.08698949187460155,0.5571248171687415,0.19758722680229823,-6.107581107528404e-05,8.834266651547296,-0.025171108832143418
1075,2022-07-26 11:15:00,10004315.SH,0.0189,0.0195,0.0145,0.015,7058.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.01425,2022-07-26,4.308,0.09656707651077814,0.08698949187460155,-0.44287518319308106,0.19758722702434284,-6.107581107528404e-05,8.834266651547296,-0.025171108832143418
1076,2022-07-26 11:15:00,10004316.SH,0.1013,0.1023,0.093,0.0936,2843.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.01425,2022-07-26,4.308,0.14277151978165986,0.08646352757972259,-0.9813680206249842,0.02320411018885693,-4.0394354527961696e-06,1.0125233984581428,-0.025171108832143418
1077,2022-07-26 11:20:00,10004306.SH,0.0206,0.0258,0.0206,0.0246,5946.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014166666666666666,2022-07-26,4.315,0.09427190550509883,0.08559935711139281,0.6190187764598676,0.19040293341987535,-7.242362265458269e-05,8.681499963358874,-0.027358022172215946
1078,2022-07-26 11:20:00,10004315.SH,0.015,0.0153,0.0113,0.0118,15180.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014166666666666666,2022-07-26,4.315,0.09427190550509883,0.08559935711139281,-0.3809812234578658,0.19040293330885305,-7.242340060997776e-05,8.681944052568724,-0.027358022172215946
1079,2022-07-26 11:20:00,10004316.SH,0.0935,0.0942,0.0837,0.087,5123.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.014166666666666666,2022-07-26,4.315,0.13872333494898242,0.08506672736476432,-0.9753414165203367,0.029373292687040475,-6.795897178335508e-06,1.305622276959184,-0.027358022172215946
1080,2022-07-26 11:25:00,10004306.SH,0.0246,0.0273,0.0226,0.0241,8313.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014083333333333333,2022-07-26,4.315,0.09204322189296987,0.08712058660276786,0.614809684718054,0.18978153115689622,-9.565592762328379e-05,8.58380033719186,-0.03245080984256647
1081,2022-07-26 11:25:00,10004315.SH,0.0119,0.0132,0.0101,0.0123,11209.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014083333333333333,2022-07-26,4.315,0.09713606144340362,0.08712058660276786,-0.3851903151996794,0.18978153093485162,-9.565570557867886e-05,8.58424442640171,-0.03245080984256647
1082,2022-07-26 11:25:00,10004316.SH,0.0873,0.0899,0.0833,0.088,2858.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.014083333333333333,2022-07-26,4.315,0.1480174741935345,0.08658657140075686,-0.9740340605191022,0.030460548749999816,-1.0039080677870516e-05,1.3429257705865894,-0.03245080984256647
1083,2022-07-26 11:30:00,10004306.SH,0.0242,0.0242,0.0198,0.0223,5917.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.014,2022-07-26,4.309,0.09286712446319804,0.08569331367413106,0.566042542615719,0.19634219783348783,-7.8227868627323e-05,9.01323460311687,-0.02828603999843418
1084,2022-07-26 11:30:00,10004315.SH,0.0123,0.0147,0.0121,0.014,4829.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.014,2022-07-26,4.309,0.09435312220967393,0.08569331367413106,-0.4339574576350813,0.19634219772246553,-7.822809067192793e-05,9.012568469302096,-0.02828603999843418
1085,2022-07-26 11:30:00,10004316.SH,0.088,0.0936,0.0875,0.092,2167.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.014,2022-07-26,4.309,0.136234055985878,0.08517083287048324,-0.9827421694197369,0.021682520667809513,-5.306421968498398e-06,0.971667191151937,-0.02828603999843418
1086,2022-07-26 13:05:00,10004306.SH,0.0224,0.0224,0.0183,0.0201,4234.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.013916666666666667,2022-07-26,4.307,0.08994756357497245,0.08119018873226645,0.5524892054964425,0.19672494566691512,-6.530420648687141e-05,9.591438754341652,-0.025302305634035606
1087,2022-07-26 13:05:00,10004315.SH,0.0142,0.0155,0.0134,0.0139,4425.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.013916666666666667,2022-07-26,4.307,0.08994756357497245,0.08119018873226645,-0.4475107943102685,0.1967249454448705,-6.530409546456895e-05,9.592104888156427,-0.025302305634035606
1088,2022-07-26 13:10:00,10004306.SH,0.0202,0.0216,0.0187,0.0215,4348.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.013833333333333333,2022-07-26,4.309,0.08924731647789134,0.08159906092170693,0.5736448944748673,0.1944786922614128,-4.618749827045576e-05,9.493295038964789,-0.021586696498829647
1089,2022-07-26 13:10:00,10004315.SH,0.0138,0.0151,0.0128,0.0129,3768.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.013833333333333333,2022-07-26,4.309,0.08924731647789134,0.08159906092170693,-0.42635510544286603,0.1944786921503905,-4.6187609292758225e-05,9.492406860545088,-0.021586696498829647
